kepid,name,label,period,epoch,duration,depth,p_rad
10797460,K00752.01,1,9.48803557,170.53875,0.12322916666666667,615.8,2.26
10797460,K00752.02,1,54.4183827,162.51384,0.18779166666666663,874.8,2.83
10848459,K00754.01,0,1.736952453,170.307565,0.10026708333333334,8079.2,33.46
10854555,K00755.01,1,2.525591777,171.59555,0.0689375,603.3,2.75
10872983,K00756.01,1,11.09432054,171.20116,0.19143749999999998,1517.5,3.9
10872983,K00756.02,1,4.13443512,172.97937,0.13084166666666666,686.0,2.77
10872983,K00756.03,1,2.56658897,179.55437,0.10120833333333332,226.5,1.59
6721123,K00114.01,0,7.36178958,132.25053,0.20925,233.7,39.21
10910878,K00757.01,1,16.06864674,173.621937,0.14727916666666666,4914.3,5.76
11446443,K00001.01,1,2.470613377,122.763305,0.07263291666666666,14230.9,13.04
10666592,K00002.01,1,2.204735417,121.3585417,0.16202666666666665,6674.7,16.1
6922244,K00010.01,1,3.522498429,121.1194228,0.13326791666666665,9145.7,14.59
10984090,K00112.02,1,3.709214104,133.98318,0.10959166666666666,131.1,1.16
10419211,K00742.01,0,11.521446064,170.839688,0.15166249999999998,17984.3,150.51
10464078,K00743.01,0,19.40393776,172.484253,0.5089791666666666,8918.7,7.18
10480982,K00744.01,0,19.221388942,184.5521637,0.1999345833333333,74284.0,49.29
10485250,K00745.01,0,16.46983774,180.881761,0.3932416666666666,10478.9,7.94
10526549,K00746.01,1,9.27358173,173.258155,0.13697916666666665,1288.3,2.47
10583066,K00747.01,1,6.02930329,171.602959,0.06592083333333333,1912.7,2.85
10583180,K00748.01,0,2.696370652,170.73769,0.1505375,397.9,1.58
10601284,K00749.01,1,5.349553819,171.80694,0.12615833333333332,831.0,2.55
10601284,K00749.02,1,3.94105221,136.08662,0.10826666666666665,363.3,1.7
10601284,K00749.03,1,8.10904807,132.8031,0.14983333333333332,217.4,1.3
2306756,K00113.01,0,386.6030528,166.342079,0.2835708333333333,24926.6,41.5
10662202,K00750.01,1,21.67699193,171.53594,0.14397916666666666,857.2,2.95
10682541,K00751.01,1,4.99677968,171.74208,0.0904875,934.7,2.78
11460018,K00769.01,1,4.280963604,171.89659,0.11979166666666666,750.8,2.3
11463211,K00770.01,0,1.50635409,170.998064,0.06314583333333333,2211.7,4.53
11465813,K00771.01,0,670.645531,209.04355,2.2255,18090.6,14.14
11493732,K00772.01,0,61.2563628,173.83826,0.31804166666666667,5123.3,39.87
11507101,K00773.01,1,38.3775486,172.82048,0.23283333333333334,724.2,2.82
10910878,K00757.02,1,41.19725502,165.00404,0.19290416666666665,2213.9,3.86
10910878,K00757.03,1,6.252962249,171.30126,0.10757916666666667,1036.9,2.65
10987985,K00758.01,1,16.01308419,176.3608,0.13564166666666666,1121.9,3.1
11018648,K00759.01,1,32.62876672,194.1019,0.19987916666666666,1804.8,3.36
11018648,K00759.02,1,91.7732862,193.8378,0.2697083333333333,652.0,2.12
11138155,K00760.01,1,4.959319244,172.2585292,0.09280791666666667,9802.0,12.21
11152159,K00761.01,0,2.701287801,170.69579,0.14094583333333333,860.4,6.54
11153539,K00762.01,1,4.49876511,171.34905,0.155675,460.0,2.1
11242721,K00763.01,0,19.651209505,179.401981,0.21880833333333333,11766.3,12.42
9579641,K00115.01,1,5.412203927,133.143089,0.12279999999999999,601.6,2.94
11304958,K00764.01,1,41.43958662,208.93203,0.44162083333333335,2793.1,5.5
11391957,K00765.01,1,8.35389523,171.63257,0.09380833333333333,1041.6,2.52
11403044,K00766.01,1,4.125543472,169.752585,0.13226666666666664,1487.3,4.43
11414511,K00767.01,1,2.816504904,170.9676846,0.10441124999999998,16813.7,12.21
11442465,K00768.01,0,33.93373447,186.67608,0.6067083333333333,8503.7,7.34
12110942,K00786.01,1,3.689920099,170.36571,0.11065416666666666,426.7,1.89
12366084,K00787.01,1,4.431238488,171.015,0.13124999999999998,1010.9,3.25
12366084,K00787.02,1,11.37936986,133.84992,0.10939583333333333,1023.5,3.95
12404086,K00788.01,1,26.39432897,176.05459,0.14887499999999998,1510.9,3.07
8395660,K00116.01,1,13.57078281,136.279194,0.13974583333333332,511.7,2.64
9579641,K00115.02,1,7.12594387,139.00492,0.12505833333333333,192.4,1.79
11656840,K00774.01,0,7.442652004,169.9717797,0.09615833333333332,24446.2,15.03
11754553,K00775.01,1,16.38489988,172.72782,0.1260375,1127.1,2.0
11754553,K00775.02,1,7.8774163,176.3759,0.08668749999999999,1306.1,2.16
11754553,K00775.03,1,36.4454001,151.60125,0.16695833333333332,1122.3,1.99
11812062,K00776.01,1,3.728732147,171.793255,0.11179166666666665,5226.5,6.02
11853255,K00778.01,1,2.243380573,170.679233,0.04665,821.7,1.99
11909839,K00779.01,0,10.405998015,177.197466,0.2709833333333333,14488.8,11.23
11918099,K00780.01,1,2.337437946,171.761982,0.08325833333333332,971.2,2.34
11923270,K00781.01,1,11.59822233,180.395376,0.10515416666666666,2804.5,2.65
11960862,K00782.01,1,6.575315881,173.634044,0.17951666666666666,2793.3,5.31
12020329,K00783.01,1,7.275040844,169.994217,0.3140708333333333,3001.0,4.86
12066335,K00784.01,1,19.27153892,186.77093,0.114975,1219.8,1.93
12066335,K00784.02,1,10.06524317,136.28906,0.057041666666666664,1053.3,1.91
12070811,K00785.01,1,12.3935651,178.74725,0.16206666666666666,916.6,2.66
8395660,K00116.02,1,43.84439721,151.93538,0.28341666666666665,615.2,2.87
3120431,K00798.01,0,3.341913228,171.63943,0.158875,725.3,21.55
3246984,K00799.01,0,1.626630225,169.820171,0.08810416666666666,1620.6,32.43
3342970,K00800.01,1,2.711504086,170.03417,0.12541249999999998,837.5,3.12
3342970,K00800.02,1,7.21203748,172.81782,0.1687125,950.4,3.32
12459725,K00789.01,0,14.1798187,171.50237,0.104375,459.9,1.88
12470844,K00790.01,1,8.47237911,174.16212,0.11352083333333332,1123.5,2.59
12470844,K00790.02,1,60.4189369,181.16367,0.2099583333333333,931.3,2.36
12644822,K00791.01,1,12.611904345,180.892284,0.21457083333333332,6105.6,7.4
2440757,K00792.01,0,1.433769925,170.403536,0.07861666666666667,1976.3,46.58
2445129,K00793.01,0,10.31872301,173.31543,0.15983333333333333,871.7,28.59
2713049,K00794.01,1,2.539183147,169.67494,0.10117499999999999,382.1,2.06
3114167,K00795.01,1,6.770300385,170.57662,0.08685,1304.0,2.77
3114661,K00796.01,0,0.444291966,169.865406,0.08663333333333334,10967.4,27.51
4139816,K00812.02,1,20.06036336,147.46554,0.13834583333333333,1494.7,1.96
4139816,K00812.03,1,46.1842039,165.23729,0.19824999999999998,1394.7,1.83
8395660,K00116.04,1,23.9800854,147.537,0.22295833333333331,104.0,1.31
4139816,K00812.04,1,7.82502168,136.54995,0.09108333333333332,520.8,1.2
4275191,K00813.01,1,3.895936525,170.527552,0.09629583333333333,8544.8,7.34
4476123,K00814.01,1,22.36646466,175.45862,0.21783333333333332,986.8,2.32
3351888,K00801.01,1,1.625522174,170.8266564,0.09956791666666666,7969.0,9.73
3554600,K00803.01,0,7.544039,171.7982,0.25925,322.6,17.47
3641726,K00804.01,1,9.02930689,177.20422,0.13103749999999997,1019.8,2.57
3734868,K00805.01,0,10.328035714,174.581054,0.3246458333333333,16917.7,13.28
3832474,K00806.01,1,143.2063047,154.23552,0.3720916666666666,10565.7,8.9
8395660,K00116.03,1,6.164876,135.63916,0.13591666666666666,55.8,0.79
3832474,K00806.02,1,60.32494216,243.892578,0.2757833333333333,20280.4,12.19
3832474,K00806.03,1,29.1598615,150.69922,0.200125,488.0,1.91
3836375,K00807.01,0,1.540397253,170.50479,0.08975416666666666,816.1,25.69
3838486,K00808.01,0,2.99025443,171.9834,0.2255833333333333,589.2,1.7
3935914,K00809.01,1,1.594745374,170.6483505,0.08168333333333333,15044.5,11.3
3940418,K00810.01,1,4.783002698,170.508434,0.09729166666666667,1008.7,2.5
4049131,K00811.01,1,20.50588921,181.43428,0.16914583333333333,2105.5,3.41
4139816,K00812.01,1,3.340218842,171.979062,0.0796,1632.6,2.03
5287983,K00828.01,0,2.507089906,171.002455,0.08361249999999999,1339.2,30.26
5358241,K00829.01,1,18.64932728,174.771,0.18356666666666666,893.6,3.12
10875245,K00117.02,1,4.90144976,138.60548,0.17355833333333331,140.7,1.7
5358241,K00829.02,1,9.75192101,138.78608,0.19970833333333332,418.0,2.76
5358241,K00829.03,1,38.5576546,163.85063,0.24141666666666664,993.0,4.02
5358624,K00830.01,1,3.525632539,170.0479951,0.10831625,22335.0,11.58
4664847,K00816.01,1,7.748094239,174.997206,0.14982083333333332,2472.1,5.52
4725681,K00817.01,1,23.96793669,186.22182,0.1594583333333333,1182.3,1.8
4725681,K00817.02,1,8.29561738,135.79284,0.055920833333333336,824.3,1.82
4913852,K00818.01,1,8.11437482,176.33968,0.09473333333333334,1558.0,2.1
4932348,K00819.01,0,38.036729482,196.934947,0.18109041666666664,82871.6,27.5
11913073,K00011.01,0,3.747838198,171.66504,0.2110083333333333,616.0,13.65
10875245,K00117.01,1,14.74914825,138.77799,0.2541458333333333,430.2,2.89
5021899,K00821.01,1,21.81295996,174.01085,0.1824625,1175.4,3.38
5077629,K00822.01,0,7.91936937,172.181092,0.13811666666666667,15148.1,10.34
5164255,K00824.01,1,15.37562369,173.61402,0.13820416666666666,15337.0,11.01
5252423,K00825.01,1,8.10363271,176.9486,0.13170833333333332,887.9,2.11
5252423,K00825.02,1,4.71510843,134.96178,0.10441666666666666,417.5,1.46
5272878,K00826.01,1,6.365839713,171.13575,0.1238375,780.7,2.44
5283542,K00827.01,0,5.97581754,174.77602,0.1277083333333333,962.4,3.86
5649215,K00839.01,0,2.446737317,170.66951,0.19671249999999998,1177.9,26.25
5651104,K00840.01,1,3.04033046,169.9490106,0.07671249999999999,10858.8,8.99
5792202,K00841.01,1,15.33528675,174.00278,0.162375,3081.4,5.0
10875245,K00117.04,1,7.95825328,137.80219,0.18237499999999998,50.0,1.06
5792202,K00841.02,1,31.33046135,153.43031,0.21566666666666667,5073.8,6.5
5370302,K00831.01,0,3.9043425,173.393734,0.159625,16228.4,12.28
5372966,K00832.01,0,9.286358079,171.8214689,0.14581208333333334,44791.4,17.61
5376067,K00833.01,0,3.951405455,173.276125,0.09109166666666665,2453.9,31.44
5436502,K00834.01,1,23.65369415,171.376107,0.3424291666666666,3341.8,7.89
5436502,K00834.02,1,13.23352214,140.32196,0.2807166666666666,504.6,3.06
5436502,K00834.03,1,6.15560285,134.81656,0.20767916666666666,285.0,2.32
5436502,K00834.04,1,2.090811305,134.17462,0.14116666666666666,115.9,1.62
10875245,K00117.03,1,3.180027898,133.49863,0.14915416666666664,120.3,1.53
5436502,K00834.05,1,50.4467417,178.5014,0.2982916666666666,370.3,2.67
5456651,K00835.01,1,11.76307164,180.93613,0.12115,1037.3,2.35
5456651,K00835.02,1,56.2279271,132.29259,0.14875,862.7,2.37
5481416,K00836.01,0,2.384052875,171.58362,0.128825,1268.1,17.06
5531576,K00837.01,1,7.953547,174.66224,0.10963333333333333,875.4,2.25
5531576,K00837.02,1,4.14451656,135.92831,0.0975875,391.8,1.48
5534814,K00838.01,0,4.859386384,173.011469,0.09482083333333333,6044.3,38.33
6291653,K00850.01,1,10.526294577,176.522462,0.10504583333333334,9768.0,8.24
6392727,K00851.01,1,4.583520948,169.973972,0.11272916666666666,3812.1,5.39
6422070,K00852.01,1,3.76181843,171.90364,0.14656666666666665,510.6,2.66
6428700,K00853.01,1,8.20396958,169.69138,0.12361249999999999,1024.4,3.01
6428700,K00853.02,1,14.49645186,143.41659,0.16733333333333333,647.5,3.01
5792202,K00841.03,1,6.54626149,133.85964,0.11458333333333333,655.9,2.19
5794379,K00842.01,1,12.71809866,175.35526,0.12898749999999998,1149.4,2.31
5794379,K00842.02,1,36.06588163,198.58423,0.18019166666666667,1563.8,2.64
5881688,K00843.01,1,4.190425659,171.44122,0.11912083333333334,2877.4,6.21
6022556,K00844.01,1,3.709870784,171.987982,0.12789166666666665,2020.3,4.35
6032497,K00845.01,1,16.3297527,177.29506,0.26129166666666664,1187.5,3.75
6061119,K00846.01,1,27.807566216,186.713552,0.17566125,25391.1,13.84
6191521,K00847.01,1,80.8723469,203.895,0.4664583333333333,3604.6,7.59
6267425,K00848.01,0,3.166465862,172.002627,0.12242083333333333,4357.2,26.82
3531558,K00118.01,1,24.99324319,138.68167,0.2475375,269.6,2.29
6276477,K00849.01,1,10.35533116,170.93729,0.13239583333333332,750.6,2.47
6863998,K00867.01,1,16.08518937,180.28319,0.16599999999999998,1442.4,3.68
6948054,K00869.01,1,7.49018305,174.95037,0.11373749999999999,1123.6,2.56
6948054,K00869.02,1,36.2761238,201.2869,0.1994375,1572.6,3.03
6948054,K00869.03,1,17.46087931,137.26594,0.09433749999999999,812.4,2.32
6435936,K00854.01,1,56.0560754,201.16578,0.19520833333333332,1626.0,1.94
6522242,K00855.01,1,41.408316686,195.78745,0.2094333333333333,22838.9,11.38
6587280,K00857.01,1,5.715425977,174.87931,0.10517499999999999,908.1,2.47
9471974,K00119.01,1,49.18394185,141.911924,0.47234999999999994,1646.2,8.2
6587280,K00857.02,1,20.0261412,146.91109,0.06712499999999999,421.2,2.28
6675056,K00859.01,0,10.44331991,175.4046,0.11429166666666665,1159.8,2.66
6685526,K00861.01,1,2.237489571,170.81914,0.07549583333333333,315.8,1.41
6756669,K00862.01,0,5.851520671,173.8228336,0.1296075,33003.6,14.62
6784235,K00863.01,1,3.167893418,172.147959,0.09089166666666666,781.2,2.62
6849310,K00864.01,1,4.311780262,173.576483,0.11354583333333332,1154.0,3.11
6849310,K00864.02,1,20.0504494,188.08821,0.18983333333333333,840.9,2.69
6849310,K00864.03,1,9.76734503,186.57718,0.06910416666666666,569.1,2.67
9471974,K00119.02,1,190.3200468,312.68498,0.6368333333333334,1141.7,7.78
6862603,K00866.01,0,2.861159894,171.648106,0.07846666666666666,1014.3,4.37
7366258,K00880.01,1,26.44439337,194.12074,0.16576249999999998,1843.5,3.91
7366258,K00880.02,1,51.53997972,174.055011,0.26664166666666667,3644.3,5.51
7366258,K00880.03,1,5.902245782,136.78393,0.12084583333333333,702.3,2.43
7366258,K00880.04,1,2.382951591,135.080841,0.07865,391.6,1.86
7373451,K00881.01,1,21.02250608,207.67593,0.1711333333333333,1772.5,3.07
6948054,K00869.04,1,3.219814777,133.00406,0.08600833333333333,488.2,1.69
6949607,K00870.01,1,5.912273234,172.184012,0.09689166666666667,961.4,1.73
6949607,K00870.02,1,8.98581901,175.68418,0.11919166666666665,881.3,1.65
11869052,K00120.01,0,20.5452375,137.91394,0.104875,218.5,2.41
7109675,K00872.01,1,33.60123371,186.680343,0.18356666666666666,7425.9,8.46
7109675,K00872.02,1,6.76652928,138.0637,0.12084999999999999,450.7,1.97
7118364,K00873.01,1,4.347288783,172.23343,0.08759999999999998,451.6,2.36
7134976,K00874.01,1,4.601811819,169.98108,0.09419583333333333,755.9,2.35
7134976,K00874.02,1,11.18719905,137.17814,0.13549999999999998,353.6,1.55
7135852,K00875.01,1,4.220965778,170.622433,0.12855833333333333,2260.0,2.62
7270230,K00876.01,0,6.998099523,171.898913,0.08536666666666666,20285.0,588.66
7287995,K00877.01,1,5.95489993,170.955871,0.09955,1410.7,2.33
7287995,K00877.02,1,12.03987488,181.22536,0.11401249999999999,1250.6,2.18
7287995,K00877.03,1,20.83762895,132.08488,0.09889166666666667,439.0,1.42
3247396,K00121.01,0,8.8111022,136.4568,0.21117916666666664,401.1,63.66
7303253,K00878.01,1,23.58917143,173.81994,0.211375,1200.7,3.16
5094751,K00123.01,1,6.481633073,122.977657,0.15766666666666665,298.5,2.54
7678434,K00892.01,1,10.37168928,172.61729,0.12645833333333334,1254.9,3.2
7678434,K00892.02,1,3.96996298,137.75447,0.048987499999999996,299.2,1.78
7685981,K00893.01,1,4.40841331,172.18582,0.20883333333333332,549.4,2.66
7708215,K00894.01,0,7.9426176,174.52563,0.27929166666666666,1590.7,4.68
7373451,K00881.02,1,226.8904775,207.35971,0.3149166666666666,3136.4,4.53
7377033,K00882.01,0,1.956811408,170.694208,0.09149166666666667,24905.0,21.58
7434875,K00884.01,1,9.439459486,177.186096,0.12074583333333333,3036.1,4.16
8349582,K00122.01,1,11.523067458,131.969055,0.1614875,507.3,3.13
7434875,K00884.02,1,20.47748843,178.66786,0.11818333333333332,1382.4,2.92
7434875,K00884.03,1,3.336123113,135.31623,0.08173333333333332,516.3,1.74
7455287,K00886.01,1,8.01078456,170.20739,0.09633333333333333,1333.6,1.72
7455287,K00886.02,1,12.07134205,143.45948,0.18009999999999998,759.2,1.29
7455287,K00886.03,1,20.99587872,152.31554,0.10972083333333334,767.3,1.3
7458762,K00887.01,1,7.41113177,175.34754,0.10517499999999999,620.5,2.45
7552344,K00888.01,0,1.000747038,169.974229,0.041529166666666666,1823.5,4.14
757450,K00889.01,1,8.884922995,169.991686,0.08625166666666667,16053.4,10.51
7585481,K00890.01,1,8.09888906,176.623731,0.17510041666666668,6911.1,8.95
7663691,K00891.01,1,10.00653012,176.96898,0.22266666666666668,936.1,3.52
5812701,K00012.01,1,17.855221681,146.596466,0.3088695833333333,9065.2,13.16
8039892,K00903.01,1,5.007316661,173.433997,0.17650833333333332,6932.3,6.96
8150320,K00904.01,1,2.211116989,170.150139,0.0686875,724.2,1.85
8150320,K00904.02,1,27.9541337,178.73791,0.16458333333333333,942.5,1.9
11086270,K00124.01,1,12.69104387,137.12594,0.1571958333333333,252.1,2.57
7767559,K00895.01,0,4.409409243,171.89433,0.1609833333333333,12861.0,10.95
7825899,K00896.01,1,16.23947096,175.569907,0.16822499999999999,2590.7,4.14
7825899,K00896.02,1,6.308201629,174.047661,0.12410416666666665,1328.5,2.96
7849854,K00897.01,1,2.052349884,169.890622,0.08657499999999999,14280.6,13.12
7870390,K00898.01,1,9.7704486,175.71372,0.10215416666666667,1897.8,2.23
7870390,K00898.02,1,5.169804269,172.63153,0.08970833333333333,1037.4,1.66
5094751,K00123.02,1,21.22261195,137.57403,0.2712208333333333,366.0,2.48
7870390,K00898.03,1,20.09017037,147.97788,0.1730833333333333,1432.1,2.25
7907423,K00899.01,1,7.11373257,174.32351,0.09068333333333334,807.6,1.16
7907423,K00899.02,1,3.306551643,134.37211,0.0757375,509.2,0.91
7907423,K00899.03,1,15.36845737,147.38965,0.102975,756.1,1.11
7938496,K00900.01,1,13.81020318,172.33533,0.127,1309.7,4.56
8490993,K00911.01,1,4.093578461,171.00954,0.1076375,538.6,2.85
8490993,K00911.02,1,105.145959,178.367,0.35804166666666665,685.4,3.43
8505670,K00912.01,1,10.8484518,171.80584,0.12497083333333332,1675.6,2.34
8505670,K00912.02,1,6.66833241,137.43988,0.07979166666666666,362.3,1.18
8544996,K00913.01,1,4.082274889,169.6375652,0.13458958333333332,17859.2,10.55
8150320,K00904.03,1,42.1406089,139.0604,0.21179166666666666,895.5,1.85
8150320,K00904.04,1,4.617490562,135.04909,0.09424166666666667,575.8,1.62
8150320,K00904.05,1,10.19849255,137.92067,0.10117916666666667,634.1,1.75
8180063,K00905.01,0,5.795063956,172.697467,0.1354,1692.9,4.33
8226994,K00906.01,1,7.15681552,174.13511,0.10784166666666667,867.0,2.47
8226994,K00906.02,1,17.64830851,133.54533,0.08697083333333333,763.3,2.43
8226994,K00906.03,1,4.14810719,133.3881,0.105625,175.2,1.08
8247638,K00907.01,1,16.51410989,176.11686,0.17322916666666666,973.5,2.72
8247638,K00907.02,1,30.1329298,190.38336,0.21549999999999997,1015.8,3.14
8247638,K00907.03,1,4.79090809,136.31106,0.10845833333333334,251.3,1.36
11086270,K00124.02,1,31.71981013,142.82083,0.20079166666666665,363.4,3.09
8247638,K00907.04,1,99.6415962,198.68664,0.18533333333333335,952.5,2.64
8255887,K00908.01,1,4.708326451,171.446507,0.13171416666666666,7912.7,10.6
8256049,K00909.01,0,16.37198661,172.75926,0.16020416666666665,4147.6,540.37
8414716,K00910.01,1,5.392026903,171.72707,0.12418333333333333,1151.4,2.68
9141746,K00929.01,1,6.491682808,174.633553,0.17920833333333333,7163.3,9.66
9159275,K00930.01,0,3.044770796,172.01916,0.417225,1695.0,24.54
9166862,K00931.01,1,3.855603916,170.6787843,0.13407916666666667,16652.7,13.61
9166870,K00932.01,0,3.855599139,170.67957,0.132625,1030.9,3.57
11449844,K00125.01,1,38.47876629,151.852812,0.21007041666666665,23530.0,13.26
8605074,K00915.01,0,37.601661282,194.713383,0.346085,59130.1,27.22
8628973,K00916.01,1,3.314947362,171.313058,0.07502916666666666,1398.2,3.94
8655354,K00917.01,0,6.71969089,173.35776,0.12596249999999998,969.7,4.37
8672910,K00918.01,1,39.6431552,206.596798,0.27205,15663.8,10.98
8686150,K00919.01,0,51.42598578,173.535933,0.7059249999999999,66067.7,29.66
8689031,K00920.01,1,21.80451611,190.49737,0.1420708333333333,1144.9,2.6
8689373,K00921.01,1,10.28194593,175.33988,0.14319166666666666,1110.7,2.53
8689373,K00921.02,1,18.11993039,182.61535,0.17628749999999999,1506.9,2.95
8689373,K00921.03,1,3.78402867,133.28133,0.07921666666666666,426.1,1.7
8826878,K00922.01,1,5.15448142,171.6389,0.1345,697.5,2.94
5897826,K00126.01,0,33.80364366,202.259731,0.47838749999999997,13494.4,20.7
8883593,K00923.01,1,5.743469797,174.898924,0.1433833333333333,1240.2,3.13
9016295,K00925.01,0,19.974485239,171.6300909,0.17644958333333333,40293.1,26.56
9077124,K00926.01,1,3.166353562,170.966145,0.13803749999999998,1473.4,3.82
9097120,K00927.01,0,23.899634407,188.982797,0.15911708333333333,20953.1,44.04
9466668,K00939.01,1,3.388012244,170.5336,0.11187083333333332,280.1,2.11
9466668,K00939.02,1,5.83909761,132.09261,0.13297916666666665,273.6,2.06
9466668,K00939.03,1,1.620467654,132.06388,0.0912,159.6,1.57
9466668,K00939.04,1,10.6816951,131.55082,0.15020833333333333,307.8,2.3
9479273,K00940.01,1,6.104849417,169.573477,0.19546666666666668,2090.3,3.18
8359498,K00127.01,1,3.578780566,134.0304187,0.12128708333333334,11382.2,10.43
9171801,K00933.01,0,3.187067566,171.64976,0.12995833333333334,1037.4,23.88
9334289,K00934.01,1,5.826657508,173.011411,0.12159583333333332,1539.1,4.09
9334289,K00934.02,1,12.41216347,142.54039,0.15579166666666666,611.3,2.58
9334289,K00934.03,1,18.74649011,147.13074,0.16229166666666667,796.8,3.05
9347899,K00935.01,1,20.86021229,180.017757,0.21640416666666665,1910.5,5.5
9347899,K00935.02,1,42.63427848,141.16954,0.25832499999999997,1719.3,5.22
9347899,K00935.03,1,87.6476068,134.94222,0.369625,1009.6,4.0
9388479,K00936.01,1,9.467821474,178.415842,0.1013625,2237.0,2.13
9388479,K00936.02,1,0.893040969,134.540342,0.045754166666666665,741.7,1.24
11359879,K00128.01,1,4.942783419,136.3294353,0.13556083333333332,11144.7,10.62
9406990,K00937.01,1,20.83426731,176.58569,0.1685583333333333,988.4,2.74
9415172,K00938.01,1,9.94602357,171.70192,0.14109166666666667,994.5,3.12
9415172,K00938.02,1,1.04562195,133.91912,0.07897916666666666,213.0,1.45
9415172,K00938.03,1,5.71462396,132.63866,0.09733333333333333,297.8,1.78
9904059,K00145.01,0,102.9641952,158.07473,0.6556249999999999,1896.7,39.0
3231341,K01102.02,1,8.14515981,140.56811,0.211375,446.8,3.43
3231341,K01102.03,1,18.9985279,144.74157,0.1887083333333333,430.7,43.17
3231341,K01102.04,1,4.24439049,137.06643,0.13674999999999998,174.0,2.07
7626506,K00150.02,1,28.5742692,143.8315,0.20594583333333333,824.9,2.32
10482160,K01170.01,1,7.34373964,137.29874,0.04909999999999999,574.4,1.84
10485069,K01171.01,0,0.445277068,133.52312,0.14745833333333333,186.7,35.74
3233043,K00966.01,0,0.379463865,170.2480164,0.036206666666666665,1973.3,59.56
6579806,K00967.01,0,9.88047978,173.608672,0.11602416666666666,18541.0,23.6
3560301,K00968.01,0,4.6484156,261.09395,1.5914125,128.4,5.06
4044005,K00969.01,0,17.512014768,174.282592,0.07603333333333333,4511.7,13.66
5802246,K01044.01,0,0.525154153,133.744359,0.08933749999999999,747.5,23.61
6066403,K01045.01,0,1.303861044,134.212059,0.16892083333333333,598.2,27.85
6209637,K01046.01,0,0.73452496,133.43108,0.2791666666666667,nan,nan
5988031,K01047.01,0,2.55549176,134.50078,0.37845833333333334,113.8,23.35
7684873,K00014.01,0,2.947376671,171.522978,0.08712916666666666,433.2,403.59
8559644,K00139.01,1,224.7789355,142.095338,0.4662458333333333,3487.5,7.67
2851100,K01104.01,0,0.890110752,133.2647,0.03655833333333333,321.5,1.25
3130300,K01105.01,0,5.76573396,133.30941,0.12183333333333332,248.0,7.47
3240158,K01106.01,1,7.42608123,139.90039,0.15157916666666665,443.3,2.47
3240158,K01106.02,1,15.9868932,137.5964,0.17325000000000002,178.5,1.62
3228959,K01107.01,0,0.73094589,133.68876,0.18,250.2,17.12
3218908,K01108.01,1,18.92537246,149.49558,0.16597916666666665,640.9,13.92
10341913,K01172.01,0,0.933749106,134.31831,0.17733333333333334,186.2,3.22
10480921,K01173.01,0,2.037440623,133.59962,0.14341666666666666,118.6,1.19
10350571,K01175.01,1,31.5925809,142.9649,0.56525,145.1,1.78
10350571,K01175.02,1,17.157236,133.68951,0.4701666666666667,110.4,1.55
3749365,K01176.01,1,1.97376085,178.6894194,0.07605916666666666,30222.4,8.78
11013201,K00972.01,1,13.118962443,261.539434,0.17935416666666665,372.2,8.25
11673674,K00133.01,0,4.618767792,133.386535,0.24982083333333333,4399.1,7.48
3632418,K00975.01,1,2.785821236,260.83731,0.14832916666666665,68.9,1.69
3441784,K00976.01,0,52.56901867,184.971267,0.28127916666666664,26900.0,78.54
5820218,K01048.01,0,3.411758679,133.18086,0.13158333333333333,570.6,14.71
5876368,K01049.01,0,0.525426427,133.187901,0.045004166666666665,324.6,1.45
5809890,K01050.01,1,1.269091415,133.343682,0.06102916666666666,340.9,1.41
5809890,K01050.02,1,2.853133997,133.79678,0.06104166666666667,277.1,1.36
6131236,K01051.01,1,6.79685353,138.11324,0.13209166666666666,393.1,2.01
9048161,K00146.01,0,8.667822346,137.341841,0.2069083333333333,2121.9,67.37
3218908,K01108.02,1,1.475323222,131.83272,0.09647916666666667,154.9,5.88
3218908,K01108.03,1,4.15246118,134.57991,0.10731249999999999,223.4,7.62
3235672,K01109.01,0,6.7210783,134.7775984,0.3108333333333333,nan,nan
2837111,K01110.01,1,8.7348852,135.0818,0.18708333333333332,270.7,1.59
3120276,K01111.01,0,10.26547688,136.49663,0.15554166666666666,399.6,1.81
3547091,K01177.01,0,3.305577989,180.68154,0.10792916666666666,17971.0,25.89
3869825,K01178.01,0,4.800653901,134.365782,0.37674583333333334,15304.4,16.91
3655332,K01179.01,0,15.06649901,140.654788,0.24952083333333333,36348.0,56.44
4042026,K01180.01,0,34.82008158,163.015559,0.46546249999999995,18847.8,11.36
3344419,K01181.01,0,0.651784374,133.111707,0.08392083333333333,2779.3,33.65
11192141,K00977.01,0,1.353771892,261.43662,0.29216666666666663,1349.1,430.99
11494130,K00978.01,0,18.95491633,262.46677,1.0103749999999998,867.5,71.39
5648449,K00979.01,0,4.348866254,262.72768,0.13665416666666666,625.6,2436.69
12167361,K00980.01,0,47.93094546,179.096467,0.11207083333333334,2144.4,68.02
8607720,K00981.01,0,3.99751422,261.7243,0.15358333333333332,32.8,2.98
1433962,K00982.01,0,1.592633181,133.9243804,0.2316875,633.1,1.56
9032900,K00134.01,1,67.5923754,151.75056,0.510375,4158.1,12.1
5956342,K01052.01,1,17.02902786,143.33395,0.19354166666666664,568.9,2.54
5956342,K01052.02,1,6.84619236,132.17265,0.14704166666666665,246.8,1.67
5956342,K01052.03,1,67.8321638,125.881,0.3065833333333333,507.8,2.39
